1971.3652518779986, 0.9883808357884303
1971.9186716757438, 1.009778792152816
1974.5654620127864, 1.6569152148037392
1975.0867995034162, 1.7781465172817041
1975.6241781476035, 2.0065522432987786
1976.153536215012, 2.2040717223311006
1976.6828942824204, 2.4389356455068807
1977.212252349829, 2.6724472172360185
1977.7416104172376, 2.953592161523413
1978.2709684846461, 3.256307889682972
1978.8003265520547, 3.5768498741177366
1979.329684619463, 3.9677270346159776
1979.8750838404294, 4.2957019231993545
1980.3884007542802, 4.822715645049525
1980.9177588216887, 5.323531381944061
1981.447116889097, 5.8619421119670285
1981.9077271555436, 6.438391667489969
1982.5258844658615, 7.2848934035214015
1983.0351910913228, 7.952407170274099
1983.5645491587313, 8.864874543723598
1984.0939072261397, 9.713626248878208
1984.6232652935482, 10.744303431551899
1985.1526233609568, 11.734674401233185
1985.7020328703127, 12.714663916028321
1986.6925741025088, 16.25596778825777
1987.2219321699174, 18.07675033586656
1987.7512902373257, 20.200438697934683
1988.2806483047343, 22.49062679082516
1988.8100063721429, 25.163742254981436
1989.3754570350566, 28.53175164121547
1989.86872250696, 31.578320075876153
1990.384331014176, 35.33480480691493
1990.927438641777, 40.31512465002989
1991.4567967091855, 45.6640003695003
1991.986154776594, 52.04104902854185
1992.3470807316453, 56.70379747621767
1993.1892412934315, 72.72325690616744
1993.8629697428605, 88.91689995852732
1994.392327810269, 104.34340337505272
1994.9550021196824, 118.23644616332759
1995.430992503139, 143.86413967145384
1995.8119699001372, 166.90323563795468
1996.822562574281, 237.7862535310893
1997.3519206416895, 288.84178490804936
1998.0497108214552, 370.16771435373386
1998.4346985068432, 421.316059597115
1999.3971677203133, 598.7368354149492
1999.8302788663748, 708.6589667861044
2000.3554212667432, 851.6295370397131
2001.2739826865798, 1120.5261142967001
2002.332698821397, 1565.9651303440078
2003.174859383183, 1971.7181984509532
2004.0651434056429, 2392.682162647639
2004.4741928213675, 2538.730058861705
2005.2988539429089, 2900.5127183996037
2006.278822596624, 3348.6612434760164
2006.6156868213384, 3454.43574543941
2007.3375387314409, 3742.6899134705072
2008.2518844842375, 3991.4743080749377
2008.8293660123195, 4174.012256195996
2009.2384154280442, 4312.528343586789
2010.0805759898305, 4152.258937199463
2010.7446797471248, 3917.533896953397
2011.1152303943109, 3823.000611115055
2011.957390956097, 3531.5096118903703
2012.919860169567, 3224.925412829825
2013.8101441920269, 2965.903296033928
1973.0241492864984, 1.2419324079047633
1973.7705817782658, 1.4385291825859348
1972.4533479692645, 1.1261337621914476
