0.7907508434422617, -1.9988472088829137
0.8749805636784822, -1.9999996532437607
0.959215376015979, -1.9996546124612802
1.0264061589236253, -1.998352440286763
1.1136630100304996, -1.9939801157568178
1.197911380748384, -1.9896478264698714
1.2877833046047173, -1.9829696016565814
1.3664322479961697, -1.9738883290983966
1.45071390237949, -1.9597679794801497
1.5349973442841753, -1.9451219555788906
1.6193057374851143, -1.923138254475326
1.7036283885696266, -1.8969615949704444
1.7809432898777267, -1.8673382754272965
1.8442162127063646, -1.83860855855292
1.8934415557441364, -1.8124196780049753
1.9356423450712839, -1.7877258383917456
1.9778533186009837, -1.7600370284918605
2.0270850267653513, -1.7319762915147563
2.0679132401934774, -1.698072429428339
2.097497330188393, -1.6679832437236273
2.118637188636858, -1.6440308140562236
2.1468073294098833, -1.6168986726678611
2.1750035672019488, -1.5820919199199446
2.206027830740328, -1.5413336414107461
2.231413228627889, -1.5074244020653813
2.2490840930818896, -1.4714908691470505
2.2632356790413235, -1.4383638987681524
2.277385355462779, -1.4057984853180023
2.2915541272640203, -1.3676175025803736
2.3056980750715397, -1.336736759916467
2.3304017679007396, -1.2968747727055137
2.3586056438447196, -1.2598217922426058
2.386805700712743, -1.223891925637194
2.4149847526630017, -1.194139185248008
2.4502029981150537, -1.1585861341370407
2.4910347760140743, -1.1236340324502943
2.522022758330859, -1.0935453355873048
2.558621727043974, -1.0648063307202005
2.5980407014438915, -1.0324743391925548
2.640251674973592, -1.00478552929267
2.68246519455393, -0.9763479768211211
2.724663437830439, -0.9524028797795551
2.773893872969487, -0.9247165140882827
2.8301488618191595, -0.8955351074622954
2.8863962125169182, -0.8685999285512994
2.94263783460074, -0.8433494204265469
3.005901209739485, -0.8174274881959097
3.0832161110475846, -0.7878041686527619
3.160524901834153, -0.7599778312816072
3.2378250360485517, -0.7346972186541095
3.3221413220064697, -0.7103924155783873
3.406456334939067, -0.686461983788497
3.4907637097197517, -0.6647777797135981
3.575065992399159, -0.6445910607820268
3.65936445600261, -0.6255274557079511
3.7436591005301025, -0.6075869644913712
3.8279486529563194, -0.591143958418119
3.912238205382536, -0.5747009523448666
3.9965201196568385, -0.5605041739866058
4.080804579981779, -0.545558653056681
4.165083948205444, -0.532110617270084
4.249356951302512, -0.5205344379126464
4.3336312274249, -0.508583887269377
4.4179055035472885, -0.4966333366261075
4.5021746875684, -0.4861802711261656
4.586445144614831, -0.4753528343403918
4.670713055610623, -0.4652741401262819
4.754978420555778, -0.45594418848383567
4.8392425124756135, -0.4469886081272214
4.923506604395449, -0.43803302777060715
4.993722991864845, -0.4316549436275839
